source,line_code,line_id,เจ้าของโครงการ (รัฐ),ผู้เดินรถ / สัมปทาน (เอกชน),station_name,station,entry,bus_stop_count,win_count,songtaew_count,minibus_count,taxi_count,tuktuk_count,samlor_count,van_count,kiss_ride_count,park_ride_car_count,park_ride_moto_count,bike_parking_count,bike_share_count,scooter_share_count,bike_parking_min_dist,bike_parking_mean_dist,bike_share_min_dist,bike_share_mean_dist,bus_stop_min_dist,bus_stop_mean_dist,kiss_ride_min_dist,kiss_ride_mean_dist,minibus_min_dist,minibus_mean_dist,park_ride_car_min_dist,park_ride_car_mean_dist,park_ride_moto_min_dist,park_ride_moto_mean_dist,samlor_min_dist,samlor_mean_dist,scooter_share_min_dist,scooter_share_mean_dist,songtaew_min_dist,songtaew_mean_dist,taxi_min_dist,taxi_mean_dist,tuktuk_min_dist,tuktuk_mean_dist,van_min_dist,van_mean_dist,win_min_dist,win_mean_dist,n_segments,road_width_mean,road_width_min,road_width_max,sw_width_mean,sw_total_length,sidewalk_length,sidewalk_length_1,sidewalk_length_2,road_length_gt4m,road_length_gt4m_atleast1sw,sidewalk_length_surface_neg1,surface_pct_neg1,sidewalk_length_surface_0,surface_pct_0,sidewalk_length_surface_1,surface_pct_1,sidewalk_length_shade_neg1,shade_pct_neg1,sidewalk_length_shade_0,shade_pct_0,sidewalk_length_shade_1,shade_pct_1,sidewalk_length_obstacle_neg1,obs_pct_neg1,sidewalk_length_obstacle_0,obs_pct_0,sidewalk_length_obstacle_1,obs_pct_1,POP25,PRIM25,SEC25,TER25,STU25,TOUR25,COMAR25,n_zones_in_buffer,station_typology
CUTI,E06,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ทองหล่อ,BTS ทองหล่อ,16109.0,8,11,0,0,0,0,0,0,0,0,0,4,2,0,8.0,10.0,8.0,9.0,10.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.66666666666666,18,5.69,4.0,14.0,2.39,4728.0,3447.0,3447.0,1281.0,3367.6,3146.6,136.0,2.9,511.0,10.8,4081.0,86.3,365.0,7.7,4123.0,87.2,240.0,5.1,246.0,5.2,1592.0,33.7,2890.0,61.1,11897.666666666666,0.0,236.5,14129.833333333334,1656.0,804.0,58156.666666666664,6,Local Station
CUTI,E03,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),นานา,BTS นานา,13573.0,4,10,0,0,0,0,0,0,0,0,0,3,3,0,5.0,20.0,5.0,231.66666666666663,30.0,48.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,68.75,23,5.87,4.0,10.0,2.42,11962.0,5951.0,5951.0,6011.0,7243.8,5848.7,0.0,0.0,3887.0,32.5,8075.0,67.5,6297.0,52.6,5665.0,47.4,0.0,0.0,0.0,0.0,3613.0,30.2,8349.0,69.8,11173.833333333334,0.0,18.333333333333332,25853.833333333332,655.8333333333334,3564.8333333333335,27324.666666666668,6,Local Station
CUTI,E10,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),บางจาก,BTS บางจาก,10182.0,7,5,1,1,0,0,0,0,0,0,0,6,0,0,3.0,43.8,0.0,0.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,64.66666666666667,46,5.14,3.0,15.0,1.96,2960.0,2480.0,2480.0,480.0,4687.2,2355.4,0.0,0.0,220.0,7.4,2740.0,92.6,2670.0,90.2,290.0,9.8,0.0,0.0,0.0,0.0,220.0,7.4,2740.0,92.6,23930.25,0.0,1766.5,20048.0,2396.25,219.5,0.0,4,Local Station
CUTI,E13,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),บางนา,BTS บางนา,10410.0,3,5,0,0,0,0,0,0,0,0,0,4,0,0,13.0,35.25,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,13,6.73,3.5,15.0,2.05,1570.0,1570.0,1570.0,0.0,1570.4,1570.4,0.0,0.0,110.0,7.0,1460.0,93.0,0.0,0.0,760.0,48.4,810.0,51.6,0.0,0.0,0.0,0.0,1570.0,100.0,12245.5,0.0,1345.5,8289.0,1761.5,34.25,0.0,4,Destination Gateway
CUTI,E19,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ปากน้ำ,BTS ปากน้ำ,3020.0,6,5,0,0,0,0,0,0,0,0,0,2,0,0,2.0,29.0,0.0,0.0,2.0,131.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,29,6.67,3.0,10.5,1.58,4180.0,3180.0,3180.0,1000.0,5193.8,3181.8,0.0,0.0,430.0,10.3,3750.0,89.7,2010.0,48.1,1720.0,41.1,450.0,10.8,260.0,6.2,600.0,14.4,3320.0,79.4,11810.333333333334,0.0,0.0,7670.0,3309.6666666666665,31.333333333333332,0.0,3,Local Station
CUTI,E11,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ปุณณวิถี,BTS ปุณณวิถี,12371.0,11,7,2,0,0,0,0,0,0,0,0,4,2,0,10.0,26.5,5.0,5.0,22.0,74.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,67.5,56,5.05,3.5,12.0,1.38,4916.0,3458.0,3458.0,1458.0,6557.5,3634.4,0.0,0.0,1000.0,20.3,3916.0,79.7,816.0,16.6,4100.0,83.4,0.0,0.0,0.0,0.0,1000.0,20.3,3916.0,79.7,18804.0,0.0,1503.8,12688.2,1387.8,134.4,0.0,5,Local Station
CUTI,E16,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ปู่เจ้าสมิงพราย,BTS ปู่เจ้าสมิงพราย,4398.0,8,6,0,0,0,0,0,0,2,0,0,4,0,0,20.0,22.5,0.0,0.0,27.0,44.0,10.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,28,4.75,3.0,14.0,1.85,2900.0,2450.0,2450.0,450.0,3929.0,2457.3,0.0,0.0,0.0,0.0,2900.0,100.0,900.0,31.0,2000.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,100.0,11702.0,0.0,11956.0,7267.666666666667,831.6666666666666,22.0,12666.666666666666,3,Local Station
CUTI,E08,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),พระโขนง,BTS พระโขนง,12489.0,8,6,0,0,0,0,0,0,0,0,0,2,1,0,15.0,15.0,100.0,100.0,10.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,52.5,21,6.74,4.0,11.0,3.49,4218.0,3793.0,3793.0,425.0,4053.9,3580.3,0.0,0.0,0.0,0.0,4218.0,100.0,0.0,0.0,3368.0,79.8,850.0,20.2,0.0,0.0,1282.0,30.4,2936.0,69.6,6988.4,0.0,717.4,14749.6,7452.8,463.6,18600.0,5,Local Station
CUTI,E05,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),พร้อมพงษ์,BTS พร้อมพงษ์,32485.0,7,6,0,0,0,0,0,0,2,0,0,6,0,0,4.103138284,24.8550237648,0.0,0.0,11.17497744,29.92018853333333,52.60914723,74.229953435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24916232,93.30589142666666,25,5.1,4.0,10.0,1.92,5384.0,3655.0,3655.0,1729.0,4407.8,3589.7,0.0,0.0,0.0,0.0,5384.0,100.0,0.0,0.0,4784.0,88.9,600.0,11.1,0.0,0.0,2262.0,42.0,3122.0,58.0,10243.8,0.0,91.4,16053.2,1483.0,2717.6,133000.0,5,Local Station
CUTI,N01,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ราชเทวี,BTS ราชเทวี,10730.0,6,5,0,0,2,1,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,25.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20.46444802,20.46444802,100.0,100.0,0.0,0.0,20.46444802,125.23222401,17,8.0,4.0,20.0,2.96,6542.0,3913.0,3913.0,2629.0,4749.6,4088.2,0.0,0.0,2244.0,34.3,4298.0,65.7,1352.0,20.7,3639.0,55.6,1551.0,23.7,484.0,7.4,2479.0,37.9,3579.0,54.7,5866.285714285715,0.0,271.57142857142856,9758.285714285714,626.0,1050.571428571429,118800.14285714286,7,Local Station
CUTI,E20,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ศรีนครินทร์,BTS ศรีนครินทร์,3068.0,6,11,0,0,0,0,0,0,0,0,0,4,0,0,42.0,44.0,0.0,0.0,8.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.666666666666666,36,6.94,3.0,15.0,1.81,4153.0,3993.0,3993.0,160.0,7095.9,4306.5,0.0,0.0,830.0,20.0,3323.0,80.0,77.0,1.9,3376.0,81.3,700.0,16.9,420.0,10.1,640.0,15.4,3093.0,74.5,14918.2,4.2,746.8,6777.8,2728.2,30.6,6344.0,5,Local Station
CUTI,W01,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สนามกีฬาแห่งชาติ,BTS สนามกีฬาแห่งชาติ,14103.0,6,4,0,0,0,4,0,0,4,0,0,2,4,0,17.29308408,17.29308408,21.54362012,21.54362012,33.46735196,43.838992045,2.66157673,87.55889333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.66157673,59.43129039666667,0.0,0.0,17.96385566,211.82742673,26,7.94,4.0,20.0,2.92,11559.0,5780.0,5780.0,5779.0,5820.1,5656.6,0.0,0.0,4291.0,37.1,7268.0,62.9,4859.0,42.0,6468.0,56.0,232.0,2.0,0.0,0.0,4033.0,34.9,7526.0,65.1,3765.5,0.0,110.75,11079.25,5936.0,786.125,142825.125,8,Local Station
CUTI,CEN,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สยาม,BTS สยาม,49819.0,6,8,0,0,1,2,0,0,0,0,0,0,3,0,0.0,0.0,3.0,24.5,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,64.0,64.0,3.0,3.0,0.0,0.0,5.0,13.75,22,7.73,3.0,12.0,2.55,4472.0,4472.0,4472.0,0.0,4804.8,4480.9,0.0,0.0,0.0,0.0,4472.0,100.0,3522.0,78.8,950.0,21.2,0.0,0.0,0.0,0.0,1221.0,27.3,3251.0,72.7,3765.5,0.0,110.75,11079.25,5936.0,786.125,142825.125,8,Major Hub
CUTI,N07,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สะพานควาย,BTS สะพานควาย,8091.0,8,9,0,0,0,0,0,0,1,0,0,1,1,0,35.0,35.0,300.0,300.0,10.0,35.5,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,160.66666666666666,30,6.68,4.0,13.0,3.83,3464.0,3222.0,3222.0,242.0,3999.9,3277.3,0.0,0.0,101.0,2.9,3363.0,97.1,2070.0,59.8,1171.0,33.8,223.0,6.4,0.0,0.0,728.0,21.0,2736.0,79.0,6427.0,0.0,80.6,10592.0,534.8,370.4,6929.4,5,Local Station
CUTI,E22,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สายลวด,BTS สายลวด,1597.0,2,9,0,0,0,0,0,0,1,0,0,4,0,0,20.0,24.5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,57.5,57,5.72,4.0,12.0,1.58,2006.0,2006.0,2006.0,0.0,8558.3,1887.6,93.0,4.6,220.0,11.0,1693.0,84.4,913.0,45.5,1093.0,54.5,0.0,0.0,0.0,0.0,693.0,34.5,1313.0,65.5,10784.5,0.25,890.5,6868.75,2045.0,25.75,22930.0,4,Local Station
CUTI,E12,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อุดมสุข,BTS อุดมสุข,19960.0,9,12,2,1,1,0,0,1,0,0,0,5,0,0,14.0,47.75,0.0,0.0,5.0,29.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,27.5,42,4.67,3.0,12.0,2.7,3464.0,2847.0,2847.0,617.0,3966.3,2742.4,0.0,0.0,0.0,0.0,3464.0,100.0,884.0,25.5,2580.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,3464.0,100.0,13364.0,0.0,1577.5,14025.75,645.75,225.0,0.0,4,Local Station
CUTI,E09,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อ่อนนุช,BTS อ่อนนุช,27015.0,6,7,1,0,2,0,0,0,1,0,0,3,0,0,65.0,65.0,0.0,0.0,5.0,17.5,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,30.0,52.5,0.0,0.0,0.0,0.0,20.0,61.66666666666666,43,5.21,2.0,12.0,1.89,4756.0,3806.0,3806.0,950.0,5288.2,3663.0,0.0,0.0,2096.0,44.1,2660.0,55.9,4286.0,90.1,470.0,9.9,0.0,0.0,740.0,15.6,1960.0,41.2,2056.0,43.2,15861.8,0.0,1494.4,13938.2,1945.0,306.4,12378.8,5,Local Station
CUTI,E23,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เคหะสมุทรปราการ,BTS เคหะสมุทรปราการ,5940.0,0,9,1,0,1,0,0,0,1,1,1,4,0,0,5.0,45.333333333333336,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,79.0,79.0,79.0,79.0,0.0,0.0,0,0,61.0,61.0,16.0,16.0,0.0,0.0,0.0,0.0,120.0,306.6666666666667,34,4.88,3.0,15.0,1.62,2800.0,2400.0,2400.0,400.0,3943.9,2418.8,0.0,0.0,0.0,0.0,2800.0,100.0,0.0,0.0,2400.0,85.7,400.0,14.3,0.0,0.0,0.0,0.0,2800.0,100.0,14930.333333333334,11.0,148.66666666666666,9051.0,1897.6666666666667,0.0,0.0,3,Local Station
CUTI,E02,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เพลินจิต,BTS เพลินจิต,21327.0,7,9,0,0,0,0,0,0,1,0,0,0,3,0,0.0,0.0,40.0,150.0,30.0,66.66666666666667,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,48.75,28,6.61,4.0,10.0,2.63,11688.0,6073.0,6073.0,5615.0,5812.1,5495.6,0.0,0.0,4140.0,35.4,7548.0,64.6,4895.0,41.9,6793.0,58.1,0.0,0.0,367.0,3.1,4760.0,40.7,6561.0,56.1,8516.166666666666,0.0,14.666666666666666,29139.0,199.66666666666663,2820.5,46651.333333333336,6,Local Station
CUTI,E07,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เอกมัย,BTS เอกมัย,15397.0,7,6,0,0,0,0,0,0,3,1,0,4,2,0,7.0,18.5,7.0,18.5,115.0,140.0,103.0,124.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.66666666666666,15,5.0,4.0,8.0,2.73,3162.0,2653.0,2653.0,509.0,3206.8,3206.8,0.0,0.0,400.0,12.7,2762.0,87.3,0.0,0.0,3162.0,100.0,0.0,0.0,0.0,0.0,2296.0,72.6,866.0,27.4,8891.0,0.0,330.25,14049.5,2309.5,533.0,29235.0,4,Local Station
CUTI,E14,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),แบริ่ง,BTS แบริ่ง,15054.0,7,12,1,0,0,0,0,0,0,0,0,5,0,0,3.0,31.75,0.0,0.0,37.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,53.0,29,5.44,4.0,11.0,1.91,4537.0,3460.0,3460.0,1077.0,7133.2,3491.5,0.0,0.0,0.0,0.0,4537.0,100.0,4537.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4537.0,100.0,14225.0,0.0,1023.0,8663.5,1220.25,137.5,65000.0,4,Local Station
CUTI,E21,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),แพรกษา,BTS แพรกษา,6068.0,7,10,4,0,3,0,0,0,2,0,0,5,0,0,10.0,35.0,0.0,0.0,10.0,27.5,42.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.0,17.5,33.0,44.0,0.0,0.0,0.0,0.0,19.0,30.0,49,5.63,4.0,12.0,1.77,2800.0,2800.0,2800.0,0.0,8483.3,2804.2,0.0,0.0,0.0,0.0,2800.0,100.0,800.0,28.6,2000.0,71.4,0.0,0.0,0.0,0.0,800.0,28.6,2000.0,71.4,12795.0,1.25,1423.75,8800.0,1323.25,25.75,22930.0,4,Local Station
CUTI,E18,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),โรงเรียนนายเรือ,BTS โรงเรียนนายเรือ,2266.0,4,3,0,0,0,0,0,0,1,0,0,3,0,0,23.0,23.5,0.0,0.0,160.0,190.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,29,4.26,2.5,12.0,2.2,2000.0,2000.0,2000.0,0.0,2175.6,1952.8,0.0,0.0,1000.0,50.0,1000.0,50.0,2000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0,9881.0,0.0,417.0,3769.25,1169.25,12.5,0.0,4,Local Station
CUTI,G3,GL,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),คลองสาน,BTS คลองสาน,444.1818182,14,5,0,0,0,1,0,0,1,0,0,1,3,0,0.0,0.0,69.0,69.0,17.0,37.5,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,228.0,228.0,0.0,0.0,32.0,32.0,30,7.27,4.0,9.0,3.31,6026.0,4285.0,4285.0,1741.0,4153.0,3996.2,0.0,0.0,636.0,10.6,5390.0,89.4,2919.0,48.4,3107.0,51.6,0.0,0.0,0.0,0.0,3259.0,54.1,2767.0,45.9,6171.8,0.0,295.6,5576.2,1243.4,182.0,150000.0,5,Local Station
CUTI,S03,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ช่องนนทรี,BTS ช่องนนทรี,21479.0,11,12,0,0,0,1,0,0,3,0,0,4,6,0,4.0,10.666666666666666,53.0,53.0,49.0,52.5,6.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,485.0,485.0,0.0,0.0,22.0,46.333333333333336,42,8.37,4.0,12.0,3.48,7645.0,6328.0,6328.0,1317.0,7108.6,6656.6,0.0,0.0,1879.0,24.6,5766.0,75.4,2149.0,28.1,5113.0,66.9,383.0,5.0,0.0,0.0,1968.0,25.7,5677.0,74.3,5456.0,0.0,376.7142857142857,29501.0,1596.428571428571,717.4285714285714,14285.714285714286,7,Local Station
CUTI,S10,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ตลาดพลู,BTS ตลาดพลู,7403.0,5,11,0,0,0,0,0,0,1,0,1,4,0,0,20.0,60.0,0.0,0.0,155.0,211.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,111.66666666666669,31,5.24,3.0,12.0,2.73,4265.0,3218.0,3218.0,1047.0,4815.5,3508.1,0.0,0.0,371.0,8.7,3894.0,91.3,1885.0,44.2,1630.0,38.2,750.0,17.6,0.0,0.0,141.0,3.3,4124.0,96.7,7637.777777777777,0.0,541.4444444444445,2825.4444444444443,874.6666666666666,7.222222222222222,16666.666666666668,9,Local Station
CUTI,S01,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),ราชดำริ,BTS ราชดำริ,3531.0,7,6,0,0,0,1,0,0,1,0,0,0,3,0,0.0,0.0,60.0,255.0,37.0,39.5,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,458.0,458.0,0.0,0.0,52.0,94.5,22,8.8,6.0,13.0,3.53,4818.0,3870.0,3870.0,948.0,4275.7,3989.9,0.0,0.0,140.0,2.9,4678.0,97.1,1561.0,32.4,1512.0,31.4,1745.0,36.2,0.0,0.0,131.0,2.7,4687.0,97.3,2394.4,0.0,0.0,22895.2,9283.2,984.2,0.0,5,Local Station
CUTI,S08,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),วงเวียนใหญ่,BTS วงเวียนใหญ่,8824.0,11,14,0,0,3,1,0,0,0,0,0,11,0,0,7.0,9.25,0.0,0.0,40.0,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,37.5,0.0,0.0,0.0,0.0,30.0,68.25,34,6.67,2.5,12.0,2.94,3144.0,2581.0,2581.0,563.0,4068.3,2773.2,0.0,0.0,134.0,4.3,1125.0,35.8,338.0,10.8,201.0,6.4,720.0,22.9,0.0,0.0,1006.0,32.0,253.0,8.0,6661.111111111111,0.0,711.1111111111111,3806.555555555556,693.2222222222222,56.77777777777778,0.0,9,Local Station
CUTI,S11,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),วุฒากาศ,BTS วุฒากาศ,8848.0,6,5,0,0,1,0,0,0,0,0,0,3,0,0,10.0,32.0,0.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,10.0,30.5,38,4.95,3.0,15.0,2.84,3956.0,2499.0,2499.0,1457.0,3003.7,2716.7,0.0,0.0,1150.0,29.1,2806.0,70.9,682.0,17.2,1344.0,34.0,1930.0,48.8,0.0,0.0,1438.0,36.3,2378.0,60.1,8319.5,1.0,389.0,2805.8333333333335,1378.1666666666667,10.833333333333334,0.0,6,Local Station
CUTI,N04,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สนามเป้า,BTS สนามเป้า,4974.0,7,2,0,0,0,0,0,0,1,0,0,2,0,0,10.0,60.0,0.0,0.0,10.0,25.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,19,6.95,4.0,16.0,3.15,3729.0,2948.0,2948.0,781.0,2935.2,2703.9,0.0,0.0,0.0,0.0,3729.0,100.0,2409.0,64.6,989.0,26.5,331.0,8.9,0.0,0.0,296.0,7.9,3433.0,92.1,7058.8,0.0,184.4,12074.0,371.2,78.8,0.0,5,Local Station
CUTI,S05,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),สุรศักดิ์,BTS สุรศักดิ์,10021.0,6,6,0,0,0,0,0,0,2,0,0,1,2,0,10.0,10.0,40.0,67.0,44.0,62.5,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.5,37,6.97,3.0,11.0,2.52,9237.0,6194.0,6194.0,3043.0,7404.1,6317.3,0.0,0.0,1469.0,15.9,7768.0,84.1,4341.0,47.0,4564.0,49.4,332.0,3.6,0.0,0.0,2708.0,29.3,6529.0,70.7,3903.428571428571,0.0,532.4285714285714,22058.85714285714,5239.571428571428,580.1428571428571,0.0,7,Local Station
CUTI,N05,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),อารีย์,BTS อารีย์,15947.0,5,5,0,0,0,0,0,0,2,0,0,4,2,0,4.0,30.33333333333333,24.0,37.0,24.0,42.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.5,23,6.13,4.0,7.5,2.66,6354.0,4160.0,4160.0,2194.0,4778.8,4241.8,0.0,0.0,0.0,0.0,6354.0,100.0,2604.0,41.0,2961.0,46.6,789.0,12.4,0.0,0.0,143.0,2.3,6211.0,97.7,7075.714285714285,0.0,133.71428571428572,11829.142857142857,282.42857142857144,103.14285714285714,0.0,7,Local Station
CUTI,G2,GL,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เจริญนคร,BTS เจริญนคร,4314.954545,9,3,0,0,0,0,0,0,2,0,0,2,5,0,36.0,168.0,311.0,330.5,90.0,145.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,201.5,36,6.92,4.0,9.0,3.41,7129.0,3512.0,3512.0,3617.0,4343.7,3262.6,0.0,0.0,3260.0,45.7,3869.0,54.3,3154.0,44.2,3975.0,55.8,0.0,0.0,0.0,0.0,4334.0,60.8,2795.0,39.2,6171.8,0.0,295.6,5576.2,1243.4,182.0,150000.0,5,Local Station
CUTI,S04,BTS,กทม. (ผ่าน กรุงเทพธนาคม),BTSC (BTS Group),เซนต์หลุยส์,BTS เซนต์หลุยส์,7972.0,6,8,0,0,0,1,0,0,0,0,0,5,4,0,15.0,16.0,214.0,259.5,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,39.66666666666666,28,9.43,4.0,12.0,3.13,11534.0,5743.0,5743.0,5791.0,5792.8,5792.8,0.0,0.0,5188.0,45.0,6346.0,55.0,2328.0,20.2,9062.0,78.6,144.0,1.2,0.0,0.0,5277.0,45.8,6257.0,54.2,5456.0,0.0,376.7142857142857,29501.0,1596.428571428571,717.4285714285714,14285.714285714286,7,Local Station
